Wavelength,Absorbance,Std,,
390,0.03310775757,0.00007416465858,,2.100091934
391,0.03277778625,0.00008062356128,,759
392,0.03214025497,0.0000695218111,,
393,0.03247737885,0.00006147686746,,
394,0.03334093094,0.00008935068266,,
395,0.03323078156,0.0001249167747,,
396,0.03324079514,0.00009191956146,,
397,0.03262329102,0.00008495600379,,
398,0.03221416473,0.00009638717953,,
399,0.03351402283,0.0001000085658,,
400,0.03489542007,0.0000899315386,,
401,0.03507089615,0.00007430861127,,
402,0.03549432755,0.00009272245368,,
403,0.03635597229,0.00009942712236,,
404,0.03702926636,0.00009628569075,,
405,0.03765726089,0.0001028267021,,
406,0.04011058807,0.0001131441235,,
407,0.04193401337,0.0001146136411,,
408,0.04273748398,0.00009744526378,,
409,0.04356431961,0.00009479350006,,
410,0.04467773438,0.0001136814187,,
411,0.04620218277,0.00009867649303,,
412,0.04605340958,0.00008976451588,,
413,0.04593372345,0.00009961218398,,
414,0.04689645767,0.0001446695962,,
415,0.04653453827,0.00009845734751,,
416,0.04498338699,0.0001075899336,,
417,0.04350757599,0.000127478827,,
418,0.04158878326,0.000127289623,,
419,0.0391459465,0.0001148494739,,
420,0.03576612473,0.0001061602732,,
421,0.03210020065,0.00009501391693,,
422,0.03058719635,0.00007190603159,,
423,0.02804040909,0.00009605872421,,
424,0.02685117722,0.00009641548292,,
425,0.02356624603,0.0001349137408,,
426,0.02120637894,0.0001646462847,,
427,0.01667642593,0.0001323856597,,
428,0.01538228989,0.000103259194,,
429,0.01235246658,0.0001059050927,,
430,0.01017951965,0.0001300113804,,
431,0.01070976257,0.0001108397692,,
432,0.01071119308,0.0001354318266,,
433,0.00595331192,0.0001157663992,,
434,0.005158424377,0.00009995626067,,
435,0.005670547485,0.0001306185711,,
436,0.00342464447,0.0001202764429,,
437,0.003050327301,0.00009841808052,,
438,0.002155780792,0.0001284596118,,
439,0.002031803131,0.0001420462599,,
440,0.00190782547,0.0001198693124,,
441,-0.0009832382202,0.0001667676182,,
442,0.0004372596741,0.00009998582781,,
443,0.0002136230469,0.00009285232913,,
444,0.0002470016479,0.00009879854193,,
445,0.00008392333984,0.00009582172907,,
446,0.0002083778381,0.0000842329837,,
447,-0.00005722045898,0.00007592349715,,
448,-0.0003247261047,0.000126123203,,
449,-0.0009684562683,0.0001195311968,,
450,-0.001011371613,0.0001129470116,,
451,-0.00118303299,0.0001303397542,,
452,-0.001442909241,0.0001348328209,,
453,-0.001882076263,0.00007789686307,,
454,-0.001908779144,0.0001068242951,,
455,-0.003571033478,0.0001207650707,,
456,-0.002737522125,0.0001075328584,,
457,-0.004125595093,0.0001368414645,,
458,-0.004710674286,0.0001151203807,,
459,-0.00413608551,0.0001554050267,,
460,-0.003754138947,0.0001765199379,,
461,-0.003703117371,0.0001088171231,,
462,-0.003458499908,0.00009545322374,,
463,-0.006115913391,0.00012843837,,
464,-0.00707244873,0.000155293791,,
465,-0.006937503815,0.0001265407591,,
466,-0.005031585693,0.0001048521433,,
467,-0.004816532135,0.0001405432529,,
468,-0.005285263062,0.0001634932698,,
469,-0.004561424255,0.0001384897984,,
470,-0.004982948303,0.0001547158397,,
471,-0.005956172943,0.0002331416766,,
472,-0.007408618927,0.000146834878,,
473,-0.00793504715,0.0001492370807,,
474,-0.006961345673,0.0001503996101,,
475,-0.007543563843,0.0001248148018,,
476,-0.00653553009,0.0001495840521,,
477,-0.006888389587,0.0001421582649,,
478,-0.006863594055,0.0001342480801,,
479,-0.006947040558,0.000123551443,,
480,-0.007266044617,0.0001503663469,,
481,-0.007417201996,0.000118679778,,
482,-0.006440639496,0.0001214671882,,
483,-0.00691986084,0.0001222341154,,
484,-0.007017612457,0.0001230978929,,
485,-0.01583194733,0.00008969609876,,
486,-0.009143829346,0.0001194284332,,
487,0.0009636878967,0.0001627433415,,
488,0.003343582153,0.0001357906314,,
489,-0.004623413086,0.0001623936833,,
490,-0.005333423615,0.0001039679976,,
491,-0.005353927612,0.0001298994042,,
492,-0.005336761475,0.0001478964083,,
493,-0.005598068237,0.0001663881568,,
494,-0.005059242249,0.0001251459099,,
495,-0.004717350006,0.0001270607746,,
496,-0.005709648132,0.0001208403583,,
497,-0.00434923172,0.00009986067623,,
498,-0.004617214203,0.00009036032694,,
499,-0.004867553711,0.0001572261619,,
500,-0.00364112854,0.0001209907929,,
501,-0.004428386688,0.0001012602749,,
502,-0.003894329071,0.00009606819185,,
503,-0.003475666046,0.0001236728442,,
504,-0.002308368683,0.0001178955164,,
505,-0.002634048462,0.0001294891668,,
506,-0.002016067505,0.0001323513051,,
507,-0.001821041107,0.000144436801,,
508,-0.00163602829,0.0001216766596,,
509,-0.00163602829,0.0001077778564,,
510,-0.001227378845,0.0001408050958,,
511,-0.001410961151,0.0001107227792,,
512,-0.000358581543,0.0001265156008,,
513,-0.00004386901855,0.0002223227363,,
514,0.0001711845398,0.0001419341666,,
515,0.000928401947,0.0001817043661,,
516,0.0005750656128,0.0001982633628,,
517,0.001412391663,0.0001900565484,,
518,0.001379489899,0.0001633764074,,
519,0.001505851746,0.0001486264018,,
520,0.002734661102,0.0001624860662,,
521,0.003021717072,0.0001620629137,,
522,0.002985954285,0.0001692200954,,
523,0.003388404846,0.0001706277671,,
524,0.003582000732,0.0001772398008,,
525,0.004433631897,0.0001760556146,,
526,0.004678249359,0.0001520714364,,
527,0.00505399704,0.0001402485006,,
528,0.005620479584,0.0001370373913,,
529,0.005899429321,0.0001640957331,,
530,0.007066726685,0.0001858955639,,
531,0.007796764374,0.0001749466082,,
532,0.007251262665,0.0001434067439,,
533,0.00727558136,0.0001245156865,,
534,0.008484363556,0.0001072088583,,
535,0.009663581848,0.0001503088749,,
536,0.01124382019,0.0001810575241,,
537,0.01138353348,0.0001417321752,,
538,0.01112318039,0.0001471349802,,
539,0.01188325882,0.0001213004752,,
540,0.0137257576,0.0001301966292,,
541,0.01363611221,0.0001256861706,,
542,0.01436424255,0.0001373456574,,
543,0.01572799683,0.000121424127,,
544,0.01610326767,0.0001075286294,,
545,0.01753616333,0.0001158724106,,
546,0.01865148544,0.0001316346955,,
547,0.01826953888,0.0001139151895,,
548,0.01939725876,0.00009799902705,,
549,0.02177286148,0.0001279772659,,
550,0.02236032486,0.0001101566081,,
551,0.02310228348,0.0001024722942,,
552,0.02300024033,0.0001099313916,,
553,0.02471017838,0.0001071579458,,
554,0.02596521378,0.0001213548226,,
555,0.02671718597,0.000109030044,,
556,0.02770090103,0.00007993247325,,
557,0.02920866013,0.0001139311563,,
558,0.03031396866,0.0001241133021,,
559,0.03119707108,0.0001504177506,,
560,0.03128767014,0.0001065899048,,
561,0.0330786705,0.0001035757923,,
562,0.03515768051,0.00009465908198,,
563,0.03617095947,0.0001234999034,,
564,0.03656816483,0.000128608206,,
565,0.03832960129,0.00009939738903,,
566,0.03927564621,0.00008157400312,,
567,0.03929758072,0.0001032724049,,
568,0.04112768173,0.0001323616124,,
569,0.04070329666,0.00008478186128,,
570,0.04293632507,0.00006911671955,,
571,0.04479026794,0.00007786036819,,
572,0.04867553711,0.00007967319669,,
573,0.04782533646,0.00008591806415,,
574,0.04874706268,0.00006789531571,,
575,0.05231237411,0.00005448790478,,
576,0.05385875702,0.00004350861449,,
577,0.05345582962,0.0000565268278,,
578,0.05556058884,0.00007946602474,,
579,0.0605840683,0.00007896803418,,
580,0.06023025513,0.00008020225233,,
581,0.05882263184,0.00006596745239,,
582,0.06308078766,0.00009372488771,,
583,0.07203197479,0.0001478841087,,
584,0.06807279587,0.0001168825047,,
585,0.06656599045,0.0000790759347,,
586,0.07361555099,0.00006526052647,,
587,0.07348537445,0.0000985450642,,
588,0.07581329346,0.00009354519375,,
589,0.07974529266,0.00009824234207,,
590,0.08127880096,0.00007890754545,,
591,0.08331012726,0.00007353039255,,
592,0.08247423172,0.00009062917109,,
593,0.0846247673,0.0001115900834,,
594,0.09056329727,0.0001160665134,,
595,0.09134435654,0.00009945684681,,
596,0.09619855881,0.00009995398591,,
597,0.09766530991,0.0001146493444,,
598,0.09955978394,0.000114950397,,
599,0.1002111435,0.00007512115049,,
600,0.1056008339,0.00008556669751,,
601,0.108520031,0.0001163052651,,
602,0.1116924286,0.0001207669534,,
603,0.1130480766,0.0001264041254,,
604,0.1180233955,0.00009935849355,,
605,0.1204886436,0.00008015971599,,
606,0.1232757568,0.00009608475799,,
607,0.126414299,0.0001579245507,,
608,0.1303725243,0.0001352503861,,
609,0.1331129074,0.00008309426215,,
610,0.1353049278,0.00007849295818,,
611,0.139673233,0.00008125562619,,
612,0.1428899765,0.00009729581493,,
613,0.1461529732,0.00009297224126,,
614,0.1492915154,0.0001054467993,,
615,0.1525192261,0.0001052633552,,
616,0.1570277214,0.0001457593779,,
617,0.1597819328,0.0001231606781,,
618,0.1624612808,0.00009319696563,,
619,0.1665930748,0.0001222787508,,
620,0.1691417694,0.0001472956079,,
621,0.1737208366,0.0001382334391,,
622,0.1750450134,0.0001253782534,,
623,0.1763005257,0.0001313684207,,
624,0.1785573959,0.00009651919099,,
625,0.1844420433,0.0001151164304,,
626,0.1883163452,0.0001986208503,,
627,0.1911048889,0.000151288941,,
628,0.1972341537,0.0001565682302,,
629,0.20266819,0.0001454064075,,
630,0.2068014145,0.0001968546424,,
631,0.2092366219,0.0001489686904,,
632,0.2106847763,0.0001509398631,,
633,0.2132768631,0.0001387555164,,
634,0.2180447578,0.0001480039861,,
635,0.2226772308,0.0002146890135,,
636,0.2267274857,0.0001730912316,,
637,0.2308168411,0.0001348530554,,
638,0.2354283333,0.0001847914719,,
639,0.239317894,0.0001943952285,,
640,0.2449917793,0.0002060245561,,
641,0.2493481636,0.0003089963653,,
642,0.2533202171,0.0002957190129,,
643,0.2576313019,0.0002942019575,,
644,0.2632231712,0.0002842013467,,
645,0.2692728043,0.0002892197205,,
646,0.2753338814,0.0003019520241,,
647,0.2801918983,0.000323299813,,
648,0.286154747,0.0003489561959,,
649,0.2928433418,0.0003161829496,,
650,0.3000693321,0.0003421870627,,
651,0.3061122894,0.0003936445977,,
652,0.3121299744,0.0004071016612,,
653,0.3206000328,0.0003536576189,,
654,0.3258395195,0.0002172996685,,
655,0.3407549858,0.0001097554433,,
656,0.3330030441,0.0003528955802,,
657,0.3698959351,0.0007085691069,,
658,0.3830914497,0.0005219448295,,
659,0.363348484,0.0004348838538,,
660,0.3730711937,0.000425197595,,
661,0.3819031715,0.0004838955135,,
662,0.3899002075,0.000416545029,,
663,0.3996677399,0.0003876472012,,
664,0.4081931114,0.0004260437942,,
665,0.4181885719,0.0004784366484,,
666,0.4271183014,0.000532871018,,
667,0.4367222786,0.0004283685925,,
668,0.4459195137,0.0004480361532,,
669,0.4553723335,0.0003952586013,,
670,0.4645595551,0.0002812223698,,
671,0.47468853,0.0003713407447,,
672,0.4836330414,0.0002752998592,,
673,0.4930796623,0.000171414834,,
674,0.5031952858,0.0003060863738,,
675,0.5121426582,0.0002956267324,,
676,0.5208415985,0.0002136996677,,
677,0.5301427841,0.0002808728724,,
678,0.5392699242,0.0002184559589,,
679,0.5474510193,0.0002397727655,,
680,0.5560946465,0.0003086017,,
681,0.564743042,0.0003149494089,,
682,0.5724787712,0.0002544934905,,
683,0.5811047554,0.0002489144774,,
684,0.5877447128,0.0002521454295,,
685,0.5948863029,0.0002114448877,,
686,0.6016011238,0.0002678449964,,
687,0.6082987785,0.0003593720185,,
688,0.6135325432,0.0002990343109,,
689,0.6194605827,0.0003301366491,,
690,0.6261930466,0.0003753650479,,
691,0.6307277679,0.0003305551292,,
692,0.634979248,0.0002643037439,,
693,0.6404919624,0.0003834007977,,
694,0.6442933083,0.0003190977732,,
695,0.6479897499,0.0003326779092,,
696,0.6525387764,0.0002619394592,,
697,0.6558580399,0.0002458852777,,
698,0.6587252617,0.0002230130227,,
699,0.6627268791,0.0003215339511,,
700,0.6652698517,0.0003022410426,,
701,0.6701860428,0.0002825967282,,
702,0.6733255386,0.0003641088075,,
703,0.6779799461,0.0002827704656,,
704,0.6822900772,0.0003625066489,,
705,0.6857428551,0.0002637801787,,
706,0.6921606064,0.0003138907135,,
707,0.6987709999,0.0002782899438,,
708,0.703707695,0.0004787331082,,
709,0.7124204636,0.0004845416394,,
710,0.7196483612,0.0003959850534,,
711,0.7283468246,0.0003702418689,,
712,0.738530159,0.0003906201571,,
713,0.7497200966,0.0004814383717,,
714,0.7610931396,0.0003771441308,,
715,0.7738852501,0.0005328437088,,
716,0.7885251045,0.0005680313516,,
717,0.8049039841,0.0004239122564,,
718,0.8221111298,0.00031801857,,
719,0.8405008316,0.0004794013696,,
720,0.8585591316,0.0004706090456,,
721,0.8806214333,0.0003692973728,,
722,0.9030733109,0.0004175569091,,
723,0.9270658493,0.0005928510846,,
724,0.9521889687,0.0005232118398,,
725,0.9806141853,0.000650984543,,
726,1.008298397,0.0006333546362,,
727,1.038406849,0.0006536392209,,
728,1.07043457,0.0004577875131,,
729,1.104447842,0.0006033133975,,
730,1.137518883,0.0006497203313,,
731,1.176052094,0.00106748835,,
732,1.211103916,0.001232259409,,
733,1.247756958,0.0009676857677,,
734,1.289245605,0.001186266585,,
735,1.327768803,0.001524161326,,
736,1.370289803,0.001548071644,,
737,1.411782742,0.0015743196,,
738,1.454089165,0.001877668241,,
739,1.505322933,0.003021625533,,
740,1.537292957,0.003361161777,,
741,1.584524155,0.003027245305,,
742,1.628617287,0.002954615399,,
743,1.668537617,0.003304082811,,
744,1.707405567,0.003164571321,,
745,1.763293266,0.002547806575,,
746,1.797621727,0.004303411367,,
747,1.828383923,0.004963119057,,
748,1.886791229,0.006269561435,,
749,1.907184124,0.006662484263,,
750,1.944150925,0.005104743445,,
751,1.980208874,0.003878314742,,
752,2.010318756,0.004207000619,,
753,2.023908138,0.007081393416,,
754,2.054874897,0.007473131172,,
755,2.076713562,0.004792231564,,
756,2.089416981,0.004438917854,,
757,2.099256992,0.003731951693,,
758,2.089701653,0.004027279806,,
759,2.100091934,0.006481088702,,
760,2.087839603,0.00565473512,,
761,2.082396984,0.008478396169,,
762,2.049180984,0.00644910874,,
763,2.033813953,0.00732383727,,
764,2.022524357,0.005211809111,,
765,1.996060848,0.006834438705,,
766,1.939161777,0.006408255426,,
767,1.91065979,0.006622806654,,
768,1.87025547,0.00356742526,,
769,1.836782932,0.002253088219,,
770,1.778936863,0.002994068376,,
771,1.727951527,0.002761166316,,
772,1.65886879,0.002155057505,,
773,1.599049091,0.002084710242,,
774,1.538506508,0.001897465852,,
775,1.476716518,0.001868033531,,
776,1.409992695,0.001120768184,,
777,1.345294476,0.001175025837,,
778,1.279518604,0.00106125399,,
779,1.214468956,0.001025181704,,
780,1.145987034,0.0006502016927,,
781,1.081474781,0.0003814601897,,
782,1.018303871,0.0003962697531,,
783,0.9565148354,0.0004396262755,,
784,0.8952317238,0.0002969099231,,
785,0.8355998993,0.0003214151275,,
786,0.7794914246,0.0003280916868,,
787,0.7242398262,0.0002569333833,,
788,0.6736998558,0.0003118442103,,
789,0.6239099503,0.0002719159452,,
790,0.5754714012,0.0002150953172,,
791,0.5328588486,0.0001745666906,,
792,0.4916658401,0.000217559011,,
793,0.4524774551,0.000208298714,,
794,0.4176840782,0.0002312379997,,
795,0.3840694427,0.0001582208636,,
796,0.3511843681,0.0001743738136,,
797,0.322259903,0.0001662350355,,
798,0.2965140343,0.0001665984688,,
799,0.2711591721,0.0001365220675,,
800,0.2483196259,0.0001161957351,,
801,0.2273669243,0.0001067923631,,
802,0.2077198029,0.0001260727148,,
803,0.1909050941,0.0001635183009,,
804,0.1742930412,0.000112106434,,
805,0.158457756,0.0001313026335,,
806,0.1461939812,0.0001771936119,,
807,0.1325726509,0.0001508705535,,
808,0.1201343536,0.0001068179095,,
809,0.1095581055,0.0001427902385,,
810,0.09925127029,0.0001305106002,,
811,0.09106588364,0.0001184246946,,
812,0.08103895187,0.0001416679907,,
813,0.07390403748,0.0001310807915,,
814,0.06815195084,0.0001280447617,,
815,0.05872535706,0.0001407889468,,
816,0.05313110352,0.0001452624748,,
817,0.04805040359,0.0001109791749,,
818,0.04219388962,0.00009952997685,,
819,0.03649950027,0.0001180997714,,
820,0.03361415863,0.0001961464883,,
821,0.02956533432,0.0001483170535,,
822,0.02354192734,0.0001471071614,,
823,0.02044057846,0.0001522567255,,
824,0.01781463623,0.0001375309467,,
825,0.0153503418,0.0001694054185,,
826,0.0118970871,0.0001173910717,,
827,0.009346961975,0.0001276214368,,
828,0.006846904755,0.0001483783618,,
829,0.004365444183,0.0001082661892,,
830,0.001988887787,0.0001246835712,,
831,0.0002002716064,0.0001679875043,,
832,-0.0007100105286,0.0001670945177,,
833,-0.001589298248,0.0001779311962,,
834,-0.002365112305,0.0001752997632,,
835,-0.005230426788,0.0001121915858,,
836,-0.006776332855,0.0001432957148,,
837,-0.007125377655,0.0001225573539,,
838,-0.008237838745,0.0001561115628,,
839,-0.00866317749,0.0001623516737,,
840,-0.008766174316,0.0001555658848,,
841,-0.01076126099,0.0001915675109,,
842,-0.01100301743,0.000196530967,,
843,-0.01138496399,0.0001335144043,,
844,-0.01237821579,0.0001810424538,,
845,-0.01179409027,0.0001182882971,,
846,-0.01314163208,0.0001421614637,,
847,-0.01356601715,0.0001912063493,,
848,-0.01333475113,0.0001612922393,,
849,-0.01341676712,0.0001826529076,,
850,-0.01453924179,0.0001352739199,,
851,-0.01403284073,0.0001746708598,,
852,-0.01302719116,0.0001570612135,,
853,-0.01153564453,0.0001064981393,,
854,-0.01442241669,0.0001239519826,,
855,-0.01726055145,0.0001434289394,,
856,-0.01573753357,0.0001724463634,,
857,-0.01572799683,0.0001996439225,,
858,-0.01656484604,0.0001577862731,,
859,-0.01554918289,0.0001156642223,,
860,-0.01615953445,0.0001206822,,
861,-0.01643896103,0.0001293591629,,
862,-0.01571989059,0.0001471009787,,
863,-0.01574516296,0.0001894430282,,
864,-0.01593160629,0.0001980200863,,
865,-0.01758289337,0.0001342243664,,
866,-0.01661300659,0.0001522537387,,
867,-0.01597261429,0.0001474468085,,
868,-0.01676654816,0.0001586083965,,
869,-0.01709032059,0.0002215564218,,
870,-0.01673650742,0.0002438237697,,
871,-0.01673173904,0.0001875613368,,
872,-0.0171084404,0.0001813937687,,
873,-0.01696252823,0.0001977121197,,
874,-0.016020298,0.0002111091172,,
875,-0.01680421829,0.0002128211365,,
876,-0.01697683334,0.0001887697074,,
877,-0.01701927185,0.0001700270525,,
878,-0.01574850082,0.0001816192552,,
879,-0.01592445374,0.0002201604202,,
880,-0.0170545578,0.0002233268243,,
881,-0.01785755157,0.0002561108313,,
882,-0.01859235764,0.0002468377383,,
883,-0.01673364639,0.0002311396499,,
884,-0.01704645157,0.0002496296036,,
885,-0.01619720459,0.0002659503412,,
886,-0.01708030701,0.0002126287413,,
887,-0.01775932312,0.0002027853383,,
888,-0.01775884628,0.0001960862005,,
889,-0.0177321434,0.0002700363813,,
890,-0.01737213135,0.0002358064611,,
891,-0.01756811142,0.0002007025669,,
892,-0.01730775833,0.0001935324541,,
893,-0.01813697815,0.0002435475836,,
894,-0.01770019531,0.000148870974,,
895,-0.01771736145,0.0001667539835,,
896,-0.01739120483,0.0001520893775,,
897,-0.01765632629,0.0002125645709,,
898,-0.01789188385,0.000224030256,,
899,-0.01805925369,0.0002450776002,,
900,-0.01814365387,0.000272877537,,
901,-0.01747846603,0.0002402994353,,
902,-0.01837444305,0.0002318272221,,
903,-0.01798200607,0.0002411042583,,
904,-0.01799678802,0.0001449773174,,
905,-0.0176410675,0.0001900374058,,
906,-0.01864242554,0.0002634213502,,
907,-0.01848125458,0.0003712133635,,
908,-0.01934146881,0.0002589151125,,
909,-0.01824140549,0.0002052860115,,
910,-0.01755285263,0.00029792517,,
911,-0.01791810989,0.0002696656418,,
912,-0.01839780807,0.0002389977097,,
913,-0.01852750778,0.0002664491629,,
914,-0.0182595253,0.00018367084,,
915,-0.01788759232,0.0002152981815,,
916,-0.01769733429,0.0002868642198,,
917,-0.01745462418,0.0002119904531,,
918,-0.01819372177,0.0002392221261,,
919,-0.01866865158,0.0002755640246,,
920,-0.01912355423,0.0002816360274,,
921,-0.01835680008,0.0002536701976,,
922,-0.01778316498,0.0002012682141,,
923,-0.01878499985,0.0002378418623,,
924,-0.01858091354,0.0003300705248,,
925,-0.01825475693,0.0003693860219,,
926,-0.01862621307,0.0002288699147,,
927,-0.017993927,0.0002438461495,,
928,-0.01854419708,0.0002390776109,,
929,-0.01845169067,0.0003162519776,,
930,-0.01899242401,0.0003200710596,,
931,-0.01898527145,0.000295435928,,
932,-0.01920223236,0.0002713266281,,
933,-0.0181388855,0.0002817974475,,
934,-0.01922702789,0.0002602115708,,
935,-0.01913404465,0.0002832396665,,
936,-0.01836252213,0.0002677499027,,
937,-0.01882553101,0.000309225864,,
938,-0.0189332962,0.0002492577021,,
939,-0.01907014847,0.0002531390106,,
940,-0.01964426041,0.0003010349682,,
941,-0.01908922195,0.0002938802764,,
942,-0.01916313171,0.0004441133403,,
943,-0.01900672913,0.0003317032274,,
944,-0.01947832108,0.0003959850534,,
945,-0.01995706558,0.0004517477827,,
946,-0.02011632919,0.0003768160199,,
947,-0.02082109451,0.0003670543654,,
948,-0.01950931549,0.0003768739426,,
949,-0.01907873154,0.0002759729812,,
950,-0.0196890831,0.0002764339792,,
951,-0.01868534088,0.0004456098734,,
952,-0.02057218552,0.0004331319558,,
953,-0.02041292191,0.000490362975,,
954,-0.02115440369,0.000375268117,,
955,-0.02100324631,0.0004812569821,,
956,-0.02094841003,0.0004241439048,,
957,-0.02141952515,0.0004288099822,,
958,-0.02102184296,0.0003447080849,,
959,-0.02074766159,0.000397223384,,
960,-0.02122163773,0.0005095870164,,
961,-0.02038574219,0.0005569196721,,
962,-0.02089166641,0.00047479574,,
963,-0.02188825607,0.0005061486616,,
964,-0.02140808105,0.0005145459607,,
965,-0.02137374878,0.0004511272663,,
966,-0.02130317688,0.0004477437438,,
967,-0.02181148529,0.0006403466774,,
968,-0.02167320251,0.0005054437889,,
969,-0.02174949646,0.0006481281794,,
970,-0.02194547653,0.0003860202222,,
971,-0.02282476425,0.0003588350901,,
972,-0.02060890198,0.0004325940705,,
973,-0.02047586441,0.0005353775063,,
974,-0.0209608078,0.0004186184888,,
975,-0.02162981033,0.000499929139,,
976,-0.02239179611,0.0004903184593,,
977,-0.02016639709,0.0006654542301,,
978,-0.02121591568,0.0008873415516,,
979,-0.02205514908,0.0007303128076,,
980,-0.02298879623,0.000608692298,,
981,-0.02305269241,0.0008335091702,,
982,-0.02204990387,0.0008143820286,,
983,-0.02190971375,0.0007758947951,,
984,-0.02161598206,0.0006987459193,,
985,-0.02229070663,0.0007200790536,,
986,-0.0213341713,0.0009824456388,,
987,-0.02316188812,0.0009539336806,,
988,-0.02270174026,0.0007967696366,,
989,-0.02075242996,0.000696722892,,
990,-0.02353191376,0.0004219079319,,
991,-0.0228676796,0.001087235567,,
992,-0.02300214767,0.0007331566304,,
993,-0.02345371246,0.0005981902669,,
994,-0.02250909805,0.0008460203913,,
995,-0.0226521492,0.0006399829732,,
996,-0.02193403244,0.0006937507076,,
997,-0.0226225853,0.0008730741226,,
998,-0.02260780334,0.000929863269,,
999,-0.02409982681,0.001506607429,,
1000,-0.02005624771,0.001476558887,,
1001,-0.02259874344,0.001071488639,,
1002,-0.02263689041,0.000865457209,,
1003,-0.02403211594,0.001090950064,,
1004,-0.02068996429,0.001192237845,,
1005,-0.02348279953,0.001156274952,,
1006,-0.02113437653,0.001331127119,,
1007,-0.02191066742,0.001216356167,,
1008,-0.0214676857,0.00133673437,,
1009,-0.02450227737,0.001225224704,,
1010,-0.01913166046,0.001369810993,,
1011,-0.02223777771,0.001946856453,,
1012,-0.02256536484,0.00141273645,,
1013,-0.02265453339,0.001199757162,,
1014,-0.02429008484,0.001202882386,,
1015,-0.0222530365,0.001313740977,,
1016,-0.02228307724,0.001117335183,,
1017,-0.02035903931,0.00142488007,,
1018,-0.0211224556,0.001613828857,,
1019,-0.0212430954,0.001608699041,,
1020,-0.02340269089,0.001596276469,,
1021,-0.02312231064,0.001059057797,,
1022,-0.01826620102,0.00196500977,,
1023,-0.01949930191,0.001895501537,,
1024,-0.02040910721,0.002358359263,,
1025,-0.02370214462,0.002097070623,,
1026,-0.02015304565,0.001731452387,,
1027,-0.02379322052,0.002285153316,,
1028,-0.02200460434,0.001756352242,,
1029,-0.01863384247,0.00223159464,,
1030,-0.0232052803,0.002025629392,,
1031,-0.0206079483,0.002624689141,,
1032,-0.0219950676,0.002714263662,,
1033,-0.02328491211,0.002293036072,,
1034,-0.02206325531,0.002286782949,,
1035,-0.02324914932,0.002108199269,,
1036,-0.02148008347,0.002555334695,,
1037,-0.02427148819,0.003197653913,,
1038,-0.02863645554,0.003320531277,,
1039,-0.0171957016,0.002646597265,,
1040,-0.02727890015,0.002837068091,,
1041,-0.02429008484,0.003448958913,,
1042,-0.02633953094,0.003159269541,,
1043,-0.01338386536,0.002632616525,,
1044,-0.02269268036,0.006498022998,,
1045,-0.028403759,0.004557654957,,
1046,-0.01946401596,0.003169570414,,
1047,-0.02247190475,0.00361314464,,
1048,-0.02409982681,0.003479873816,,
1049,-0.01736164093,0.002762051569,,
1050,-0.02957344055,0.002940475945,,
1051,-0.02640628815,0.003436650583,,
1052,-0.01879310608,0.00350135184,,
1053,-0.01766824722,0.003777282336,,
1054,-0.02326059341,0.00530057916,,
1055,-0.02101945877,0.003853622207,,
1056,-0.02083873749,0.004927998321,,
1057,-0.008130550385,0.005605938722,,
1058,-0.02969264984,0.006204457051,,
1059,-0.01738262177,0.005428870435,,
1060,-0.02155208588,0.008279886313,,
1061,-0.01317977905,0.005628156306,,
1062,-0.01895523071,0.00698699268,,
1063,-0.02193784714,0.005309181579,,
1064,-0.01806259155,0.004779095607,,
1065,-0.0177936554,0.005382439162,,
1066,-0.02555942535,0.006486259784,,
1067,-0.01992225647,0.008591226728,,
1068,-0.01738405228,0.006601679423,,
1069,-0.02294921875,0.00559046715,,
1070,-0.01047563553,0.006146697829,,
1071,-0.009035587311,0.00735910373,,
1072,-0.01019477844,0.00714072202,,
1073,-0.02228069305,0.00538131435,,
1074,-0.02056884766,0.006238885773,,
1075,-0.02883434296,0.007207965118,,
1076,-0.02599096298,0.006664999937,,
1077,-0.01662111282,0.01024700114,,
1078,-0.0295176506,0.008738478159,,
1079,-0.02936267853,0.006700815172,,
1080,-0.0216999054,0.005293898272,,
1081,-0.03658008575,0.01037615608,,
1082,-0.02610206604,0.01085019004,,
1083,-0.02856397629,0.009533214679,,
1084,-0.02783870697,0.01348531687,,
1085,-0.01552915573,0.01099446313,,
1086,-0.01008176804,0.01058533332,,
1087,-0.04035806656,0.01401391644,,
1088,-0.01665115356,0.01094215839,,
1089,-0.03964614868,0.01127152609,,
1090,-0.01018667221,0.01266358151,,
1091,0.007902622223,0.01030355875,,
1092,-0.02507972717,0.01419221603,,
1093,-0.01848363876,0.01008724835,,
1094,-0.03079509735,0.012725208,,
1095,-0.03821325302,0.01466826051,,
1096,0.01362991333,0.01460794574,,
1097,-0.02197504044,0.01600006092,,
1098,-0.0271525383,0.01225120182,,
1099,-0.03764438629,0.01221099789,,
1100,-0.0229473114,0.01250550626,,